valid_loss,valid_auc,valid_acc,valid_f1,epoch,step,train_loss,test_loss,test_auc,test_acc,test_f1
,,,,37,299,0.4220799207687378,,,,
0.37603482604026794,0.9127328668986856,0.8292344307814359,0.8148112821210897,37,303,,,,,
0.3757797181606293,0.9130400885833857,0.8300277667592225,0.8165886198276111,38,311,,,,,
0.37676703929901123,0.9128582769359948,0.8284410948036494,0.8154505164922912,39,319,,,,,
0.37766098976135254,0.912417920306234,0.8300277667592225,0.8161191682605824,40,327,,,,,
0.3794134557247162,0.9111394103248763,0.8238794129313765,0.8139051161045062,41,335,,,,,
0.3785219192504883,0.9115729568987743,0.8268544228480762,0.8154930369648682,42,343,,,,,
,,,,43,349,0.4415839612483978,,,,
0.3771960437297821,0.9121477969234538,0.8276477588258627,0.8160553689569737,43,351,,,,,
0.37623709440231323,0.9126462074229237,0.8262594208647362,0.8145310459048547,44,359,,,,,
0.3754807114601135,0.9133698836629114,0.8284410948036494,0.8166531058688106,45,367,,,,,
0.3750796318054199,0.9132941575770501,0.8304244347481158,0.8182526254369403,46,375,,,,,
0.3753819167613983,0.9130511737249052,0.8306227687425625,0.8179442703981408,47,383,,,,,
0.3761868178844452,0.9127376992634028,0.8298294327647758,0.8170020056099392,48,391,,,,,
,,,,49,399,0.41458189487457275,,,,
0.3751935064792633,0.9131095798911725,0.828639428798096,0.8158606202940973,49,399,,,,,
0.37524861097335815,0.9133011687014352,0.8304244347481158,0.8178861721250555,50,407,,,,,
0.3750024735927582,0.9131889439014895,0.8308211027370092,0.8186475806236162,51,415,,,,,
0.3746757209300995,0.9133632890813412,0.832011106703689,0.8192972299808179,52,423,,,,,
0.37457647919654846,0.913325944374201,0.8298294327647758,0.8173620622915605,53,431,,,,,
0.3750789165496826,0.913103400249671,0.8292344307814359,0.8166345963858822,54,439,,,,,
0.374836266040802,0.9135066272524711,0.8318127727092424,0.8190423151878129,55,447,,,,,
,,,,56,449,0.4080663323402405,,,,
0.3744194805622101,0.9133039838133947,0.8306227687425625,0.8180180415570064,56,455,,,,,
0.3741706311702728,0.913640817388793,0.8314161047203491,0.8182498040664526,57,463,,,,,
0.3750840127468109,0.9131515459279769,0.8310194367314557,0.8178208836797182,58,471,,,,,
0.37517818808555603,0.9133088380388561,0.8314161047203491,0.8180049115179517,59,479,,,,,
0.3753667175769806,0.9130441909670877,0.8296310987703293,0.816815450503402,60,487,,,,,
0.3754366636276245,0.9130183337882776,0.8298294327647758,0.8170071835810978,61,495,,,,,
,,,,62,499,0.41595569252967834,,,,
0.37558460235595703,0.9133476758906768,0.8312177707259024,0.8173665576760745,62,503,,,,,
0.3745814561843872,0.9134470413811204,0.8310194367314557,0.8184540995501645,63,511,,,,,
0.37462857365608215,0.9133408873373057,0.8306227687425625,0.8178610593678668,64,519,,,,,
0.3748041093349457,0.9131820214083983,0.8302261007536692,0.8179169647223061,65,527,,,,,
0.37487730383872986,0.9132439731384708,0.8298294327647758,0.8170837611699815,66,535,,,,,
0.37516364455223083,0.9131505770413905,0.8296310987703293,0.8171336391731489,67,543,,,,,
,,,,68,549,0.44031262397766113,,,,
0.375272661447525,0.9130499661275108,0.8290360967869893,0.816751763725062,68,551,,,,,
0.3749045133590698,0.9132117934966123,0.8302261007536692,0.8172802127053209,69,559,,,,,
0.37492015957832336,0.9132659945456634,0.8290360967869893,0.816064583990727,70,567,,,,,
0.3747890889644623,0.9133107822786449,0.8304244347481158,0.8174446668533689,71,575,,,,,
0.374738484621048,0.9133630006961657,0.8306227687425625,0.8176081956971052,72,583,,,,,
0.3747709095478058,0.9133508559645853,0.8310194367314557,0.8180456626013882,73,591,,,,,
,,,,74,599,0.44547298550605774,,,,
0.3745438754558563,0.9134516945590431,0.8310194367314557,0.8182042973706543,74,599,,,,,
0.3746265172958374,0.9133769707060578,0.8298294327647758,0.8173787438500365,75,607,,,,,
0.37456077337265015,0.9134530128571564,0.8302261007536692,0.8177280562333299,76,615,,,,,
0.37438252568244934,0.9135194148082043,0.8312177707259024,0.818604900518609,77,623,,,,,
0.37465089559555054,0.913407093760301,0.8310194367314557,0.8185170238982513,78,631,,,,,
,,,,79,632,,0.37465089559555054,0.913407093760301,0.8310194367314557,0.8185170238982513
,,,,79,632,,0.38558804988861084,0.9079915660651787,0.8244744149147164,0.8188413899061252
